Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Symbols,msft,amzn,tsla,dal,aapl,msft,amzn,tsla,dal,aapl,msft,amzn,tsla,dal,aapl,msft,amzn,tsla,dal,aapl,msft,amzn,tsla,dal,aapl,msft,amzn,tsla,dal,aapl
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,103.85650634765625,1632.1700439453125,298.9200134277344,45.541099548339844,150.6731719970703,105.68000030517578,1632.1700439453125,298.9200134277344,47.099998474121094,153.3000030517578,107.0999984741211,1681.8699951171875,308.0,48.04999923706055,156.72999572753906,104.86000061035156,1610.199951171875,295.5,46.84000015258789,152.6199951171875,106.75,1681.0,304.82000732421875,48.04999923706055,156.41000366210938,32371300.0,6416800.0,12066700.0,8144400.0,30394000.0
2019-01-23,104.86872863769531,1640.02001953125,287.5899963378906,45.73448181152344,151.2825469970703,106.70999908447266,1640.02001953125,287.5899963378906,47.29999923706055,153.9199981689453,107.04000091552734,1657.4300537109375,294.5,47.79999923706055,155.13999938964844,105.33999633789062,1612.0,281.69000244140625,46.939998626708984,151.6999969482422,106.12000274658203,1656.0,292.5,47.290000915527344,154.14999389648438,25874300.0,5225200.0,12530000.0,8099900.0,23130600.0
2019-01-24,104.3675308227539,1654.9300537109375,291.510009765625,45.94719696044922,150.08343505859375,106.19999694824219,1654.9300537109375,291.510009765625,47.52000045776367,152.6999969482422,107.0,1657.260009765625,293.67999267578125,48.54999923706055,154.47999572753906,105.33999633789062,1631.780029296875,279.2799987792969,47.16999816894531,151.74000549316406,106.86000061035156,1641.0699462890625,283.0299987792969,48.2599983215332,154.11000061035156,23164800.0,4089900.0,8012200.0,9057200.0,25441500.0
2019-01-25,105.32079315185547,1670.5699462890625,297.0400085449219,46.111572265625,155.05674743652344,107.16999816894531,1670.5699462890625,297.0400085449219,47.689998626708984,157.75999450683594,107.87999725341797,1683.47998046875,298.5199890136719,48.150001525878906,158.1300048828125,106.19999694824219,1661.6099853515625,289.54998779296875,46.900001525878906,154.32000732421875,107.23999786376953,1670.5,294.3900146484375,47.650001525878906,155.47999572753906,31225600.0,4945900.0,7249600.0,11839200.0,33535500.0
2019-01-28,103.26686096191406,1637.8900146484375,296.3800048828125,46.420982360839844,153.62176513671875,105.08000183105469,1637.8900146484375,296.3800048828125,48.0099983215332,156.3000030517578,106.4800033569336,1645.0,297.4599914550781,48.439998626708984,156.3300018310547,104.66000366210938,1614.0899658203125,287.75,47.33000183105469,153.66000366210938,106.26000213623047,1643.5899658203125,292.9100036621094,47.43000030517578,155.7899932861328,29476700.0,4837700.0,6423300.0,8212100.0,26192100.0
2019-01-29,101.16378784179688,1593.8800048828125,297.4599914550781,46.62403869628906,152.02951049804688,102.94000244140625,1593.8800048828125,297.4599914550781,48.220001220703125,154.67999267578125,104.97000122070312,1632.3800048828125,298.55999755859375,48.4900016784668,158.1300048828125,102.16999816894531,1590.719970703125,291.79998779296875,47.869998931884766,154.11000061035156,104.87999725341797,1631.27001953125,295.2699890136719,48.40999984741211,156.25,31490500.0,4632800.0,4621700.0,7476500.0,41587200.0
2019-01-30,104.54442596435547,1670.4300537109375,308.7699890136719,48.60618591308594,162.4184112548828,106.37999725341797,1670.4300537109375,308.7699890136719,50.27000045776367,165.25,106.37999725341797,1676.949951171875,309.0,50.45000076293945,166.14999389648438,104.33000183105469,1619.6800537109375,298.489990234375,48.36000061035156,160.22999572753906,104.62000274658203,1623.0,300.45001220703125,48.380001068115234,163.25,49471900.0,5783800.0,11250300.0,13005200.0,61109800.0
2019-01-31,102.6280746459961,1718.72998046875,307.0199890136719,47.793983459472656,163.58799743652344,104.43000030517578,1718.72998046875,307.0199890136719,49.43000030517578,166.44000244140625,105.22000122070312,1736.4100341796875,311.55999755859375,50.40999984741211,169.0,103.18000030517578,1679.0799560546875,294.0,49.09000015258789,164.55999755859375,103.80000305175781,1692.8499755859375,301.0,50.06999969482422,166.11000061035156,55636400.0,10910300.0,12569200.0,8287100.0,40739600.0
2019-02-01,101.00654602050781,1626.22998046875,312.2099914550781,48.26776885986328,163.66664123535156,102.77999877929688,1626.22998046875,312.2099914550781,49.91999816894531,166.52000427246094,104.0999984741211,1673.06005859375,316.1000061035156,50.4900016784668,168.97999572753906,102.3499984741211,1622.010009765625,303.5,49.56999969482422,165.92999267578125,103.77999877929688,1638.8800048828125,305.4200134277344,49.630001068115234,166.9600067138672,35535700.0,11506200.0,7283400.0,6172900.0,32668100.0
2019-02-04,103.91546630859375,1633.31005859375,312.8900146484375,48.67386245727539,168.31558227539062,105.73999786376953,1633.31005859375,312.8900146484375,50.34000015258789,171.25,105.80000305175781,1649.6300048828125,315.29998779296875,50.400001525878906,171.66000366210938,102.7699966430664,1613.5,301.8800048828125,49.560001373291016,167.27999877929688,102.87000274658203,1623.0,312.9800109863281,49.9900016784668,167.41000366210938,31315100.0,4929100.0,7352100.0,5356200.0,31495500.0
2019-02-05,105.36993408203125,1658.81005859375,321.3500061035156,48.86724853515625,171.1953887939453,107.22000122070312,1658.81005859375,321.3500061035156,50.540000915527344,174.17999267578125,107.2699966430664,1665.260009765625,322.44000244140625,51.060001373291016,175.0800018310547,105.95999908447266,1642.5,312.25,50.02000045776367,172.35000610351562,106.05999755859375,1643.3399658203125,312.489990234375,50.369998931884766,172.86000061035156,27325400.0,4453100.0,6742800.0,8727600.0,36101600.0
2019-02-06,104.20046997070312,1640.260009765625,317.2200012207031,48.84790802001953,171.25436401367188,106.02999877929688,1640.260009765625,317.2200012207031,50.52000045776367,174.24000549316406,107.0,1672.260009765625,324.239990234375,50.779998779296875,175.57000732421875,105.52999877929688,1633.3399658203125,315.6199951171875,49.86000061035156,172.85000610351562,107.0,1670.75,319.5899963378906,50.16999816894531,174.64999389648438,20609800.0,3939900.0,5038500.0,6228100.0,28239600.0
2019-02-07,103.45357513427734,1614.3699951171875,307.510009765625,48.74155044555664,168.0109100341797,105.2699966430664,1614.3699951171875,307.510009765625,50.40999984741211,170.94000244140625,105.58999633789062,1625.5400390625,314.70001220703125,50.66999816894531,173.94000244140625,104.29000091552734,1592.9100341796875,303.0,49.970001220703125,170.33999633789062,105.19000244140625,1625.0,313.29998779296875,50.34000015258789,172.39999389648438,29760700.0,4626600.0,6520600.0,5673900.0,31741700.0
2019-02-08,103.8466796875,1588.219970703125,305.79998779296875,48.79956817626953,168.2083282470703,105.66999816894531,1588.219970703125,305.79998779296875,50.470001220703125,170.41000366210938,105.77999877929688,1588.5899658203125,307.45001220703125,50.529998779296875,170.66000366210938,104.26000213623047,1566.760009765625,298.5,49.91999816894531,168.4199981689453,104.38999938964844,1586.0,306.8299865722656,50.06999969482422,168.99000549316406,21461100.0,5657500.0,5844200.0,4456600.0,23820000.0
2019-02-11,103.43392181396484,1591.0,312.8399963378906,48.934932708740234,167.240966796875,105.25,1591.0,312.8399963378906,50.61000061035156,169.42999267578125,106.58000183105469,1609.2900390625,318.6000061035156,51.029998779296875,171.2100067138672,104.97000122070312,1586.0,310.5,50.599998474121094,169.25,106.19999694824219,1600.97998046875,311.6000061035156,50.61000061035156,171.0500030517578,18914100.0,3317300.0,7129700.0,6963900.0,20993400.0
2019-02-12,105.0456314086914,1638.010009765625,311.80999755859375,48.23876190185547,168.68211364746094,106.88999938964844,1638.010009765625,311.80999755859375,49.88999938964844,170.88999938964844,107.13999938964844,1639.4000244140625,318.19000244140625,51.06999969482422,171.0,105.4800033569336,1598.8800048828125,309.6199951171875,49.880001068115234,169.6999969482422,106.13999938964844,1604.0,316.20001220703125,50.86000061035156,170.10000610351562,25056600.0,4858600.0,5517600.0,8301700.0,22283500.0
2019-02-13,104.96700286865234,1640.0,308.1700134277344,48.74155044555664,167.9812774658203,106.80999755859375,1640.0,308.1700134277344,50.40999984741211,170.17999267578125,107.77999877929688,1656.3800048828125,312.75,50.72999954223633,172.47999572753906,106.70999908447266,1637.1099853515625,305.57000732421875,49.88999938964844,169.9199981689453,107.5,1647.0,312.3500061035156,50.04999923706055,171.38999938964844,18394900.0,3560300.0,5141600.0,5754900.0,22490200.0
2019-02-14,105.05545043945312,1622.6500244140625,303.7699890136719,48.809234619140625,168.59329223632812,106.9000015258789,1622.6500244140625,303.7699890136719,50.47999954223633,170.8000030517578,107.29000091552734,1637.9000244140625,306.7699890136719,50.72999954223633,171.25999450683594,105.66000366210938,1606.06005859375,301.0,49.959999084472656,169.3800048828125,106.30999755859375,1624.5,303.3800048828125,50.06999969482422,169.7100067138672,21784700.0,4120500.0,5200800.0,5780000.0,21835700.0
2019-02-15,106.35267639160156,1607.949951171875,307.8800048828125,49.38937759399414,168.21820068359375,108.22000122070312,1607.949951171875,307.8800048828125,51.08000183105469,170.4199981689453,108.30000305175781,1628.9100341796875,308.0,51.470001220703125,171.6999969482422,107.36000061035156,1604.5,303.8999938964844,50.56999969482422,169.75,107.91000366210938,1627.8599853515625,304.5,50.88999938964844,171.25,26606900.0,4343900.0,3904900.0,6492000.0,24626800.0
2019-02-19,106.30354309082031,1627.5799560546875,305.6400146484375,50.104881286621094,168.72158813476562,108.16999816894531,1627.5799560546875,305.6400146484375,51.81999969482422,170.92999267578125,108.66000366210938,1634.0,311.5400085449219,52.220001220703125,171.44000244140625,107.77999877929688,1600.56005859375,305.4700012207031,51.0,169.49000549316406,107.79000091552734,1601.0,306.55999755859375,51.0,169.7100067138672,18038500.0,3681700.0,4168400.0,7904800.0,18972800.0
2019-02-20,105.7508544921875,1622.0999755859375,302.55999755859375,49.54408264160156,169.80738830566406,107.1500015258789,1622.0999755859375,302.55999755859375,51.2400016784668,172.02999877929688,107.94000244140625,1634.9300537109375,306.29998779296875,51.63999938964844,173.32000732421875,106.29000091552734,1610.1199951171875,299.0,50.56999969482422,170.99000549316406,107.86000061035156,1630.0,304.4100036621094,51.18000030517578,171.19000244140625,21607700.0,3337600.0,7142100.0,7497300.0,26114400.0
2019-02-21,107.98135375976562,1619.43994140625,291.2300109863281,49.7761344909668,168.8499298095703,109.41000366210938,1619.43994140625,291.2300109863281,51.47999954223633,171.05999755859375,109.4800033569336,1623.56005859375,303.239990234375,51.86000061035156,172.3699951171875,106.87000274658203,1600.9100341796875,290.5,51.099998474121094,170.3000030517578,106.9000015258789,1619.8499755859375,301.80999755859375,51.20000076293945,171.8000030517578,29063200.0,3483400.0,8909200.0,6615000.0,17249700.0
2019-02-22,109.5209732055664,1631.56005859375,294.7099914550781,49.81481170654297,170.7352294921875,110.97000122070312,1631.56005859375,294.7099914550781,51.52000045776367,172.97000122070312,111.19999694824219,1634.93994140625,296.5,51.959999084472656,173.0,109.81999969482422,1621.1700439453125,292.1000061035156,51.2400016784668,171.3800048828125,110.05000305175781,1623.5,294.489990234375,51.599998474121094,171.5800018310547,27763200.0,3096200.0,5740600.0,5413200.0,18913200.0
2019-02-25,110.13287353515625,1633.0,298.7699890136719,49.70845413208008,171.9789581298828,111.58999633789062,1633.0,298.7699890136719,51.40999984741211,174.22999572753906,112.18000030517578,1654.5999755859375,302.8999938964844,51.869998931884766,175.8699951171875,111.26000213623047,1630.3900146484375,297.0,51.27000045776367,173.9499969482422,111.76000213623047,1641.449951171875,297.9100036621094,51.810001373291016,174.16000366210938,23750600.0,3184500.0,6626500.0,6180400.0,21873400.0
2019-02-26,110.892822265625,1636.4000244140625,297.8599853515625,49.42805099487305,172.07766723632812,112.36000061035156,1636.4000244140625,297.8599853515625,51.119998931884766,174.3300018310547,113.23999786376953,1639.989990234375,302.010009765625,51.959999084472656,175.3000030517578,111.16999816894531,1616.1300048828125,288.7699890136719,51.08000183105469,173.1699981689453,111.26000213623047,1625.97998046875,292.2200012207031,51.400001525878906,173.7100067138672,21536700.0,2665800.0,8582500.0,6826800.0,17070200.0
2019-02-27,110.7052993774414,1641.0899658203125,314.739990234375,48.76089096069336,172.61068725585938,112.16999816894531,1641.0899658203125,314.739990234375,50.43000030517578,174.8699951171875,112.36000061035156,1641.81005859375,316.29998779296875,51.029998779296875,175.0,110.87999725341797,1615.0999755859375,300.54998779296875,49.95000076293945,172.72999572753906,111.69000244140625,1628.1800537109375,301.7799987792969,50.970001220703125,173.2100067138672,21487100.0,3148800.0,11183900.0,9041600.0,27835400.0
2019-02-28,110.56713104248047,1639.8299560546875,319.8800048828125,48.2740592956543,170.9129180908203,112.02999877929688,1639.8299560546875,319.8800048828125,49.58000183105469,173.14999389648438,112.87999725341797,1651.77001953125,320.0,50.16999816894531,174.91000366210938,111.7300033569336,1633.8299560546875,310.80999755859375,49.540000915527344,172.9199981689453,112.04000091552734,1635.25,318.9200134277344,50.09000015258789,174.32000732421875,29083900.0,3025900.0,10520700.0,9483800.0,28215400.0
2019-03-01,111.06060791015625,1671.72998046875,294.7900085449219,47.670387268066406,172.70938110351562,112.52999877929688,1671.72998046875,294.7900085449219,48.959999084472656,174.97000122070312,113.0199966430664,1674.260009765625,307.1300048828125,49.72999954223633,175.14999389648438,111.66999816894531,1651.0,291.8999938964844,48.220001220703125,172.88999938964844,112.88999938964844,1655.1300048828125,306.94000244140625,49.369998931884766,174.27999877929688,23501200.0,4974900.0,22911400.0,11393900.0,25886200.0
2019-03-04,110.79412841796875,1696.1700439453125,285.3599853515625,47.50486755371094,173.57803344726562,112.26000213623047,1696.1700439453125,285.3599853515625,48.790000915527344,175.85000610351562,113.25,1709.4300537109375,299.0,49.56999969482422,177.75,110.80000305175781,1674.3599853515625,282.7799987792969,48.43000030517578,173.97000122070312,113.0199966430664,1685.0,298.1199951171875,49.040000915527344,175.69000244140625,26608000.0,6167400.0,17096800.0,10194100.0,27436200.0
2019-03-05,110.2414321899414,1692.4300537109375,276.5400085449219,48.410369873046875,173.2621612548828,111.69999694824219,1692.4300537109375,276.5400085449219,49.720001220703125,175.52999877929688,112.38999938964844,1707.800048828125,284.0,50.4900016784668,176.0,111.2300033569336,1689.010009765625,270.1000061035156,49.40999984741211,174.5399932861328,112.25,1702.949951171875,282.0,50.029998779296875,175.94000244140625,19538300.0,3681500.0,18764700.0,9800700.0,19737400.0
2019-03-06,110.29078674316406,1668.949951171875,276.239990234375,48.400634765625,172.26522827148438,111.75,1668.949951171875,276.239990234375,49.709999084472656,174.52000427246094,112.66000366210938,1697.75,281.510009765625,50.279998779296875,175.49000549316406,111.43000030517578,1668.280029296875,274.3900146484375,49.439998626708984,173.94000244140625,111.87000274658203,1695.969970703125,276.4800109863281,49.810001373291016,174.6699981689453,17687000.0,3996000.0,10335500.0,8702600.0,20810400.0
2019-03-07,108.94853973388672,1625.949951171875,276.5899963378906,48.28379440307617,170.2713165283203,110.38999938964844,1625.949951171875,276.5899963378906,49.59000015258789,172.5,111.55000305175781,1669.75,284.70001220703125,49.79999923706055,174.44000244140625,109.87000274658203,1620.510009765625,274.25,48.7599983215332,172.02000427246094,111.4000015258789,1667.3699951171875,278.8399963378906,49.5099983215332,173.8699951171875,25339000.0,4957000.0,9442500.0,8183600.0,24796400.0
2019-03-08,109.06697845458984,1620.800048828125,284.1400146484375,48.28379440307617,170.676025390625,110.51000213623047,1620.800048828125,284.1400146484375,49.59000015258789,172.91000366210938,110.70999908447266,1622.719970703125,285.5899963378906,49.599998474121094,173.07000732421875,108.80000305175781,1586.5699462890625,275.8900146484375,48.91999816894531,169.5,109.16000366210938,1604.010009765625,276.9100036621094,49.25,170.32000732421875,22818400.0,4667000.0,8819600.0,8570100.0,23999400.0
2019-03-11,111.356689453125,1670.6199951171875,290.9200134277344,49.773494720458984,176.58860778808594,112.83000183105469,1670.6199951171875,290.9200134277344,51.119998931884766,178.89999389648438,112.94999694824219,1672.2900390625,291.2799987792969,51.290000915527344,179.1199951171875,110.9800033569336,1626.010009765625,280.5,49.77000045776367,175.35000610351562,110.98999786376953,1626.1199951171875,283.5199890136719,49.79999923706055,175.49000549316406,26491600.0,3876400.0,7392300.0,8868100.0,32011000.0
2019-03-12,112.13636779785156,1673.0999755859375,283.3599853515625,49.33534622192383,178.57266235351562,113.62000274658203,1673.0999755859375,283.3599853515625,50.66999816894531,180.91000366210938,113.98999786376953,1684.27001953125,288.07000732421875,51.31999969482422,182.6699981689453,112.6500015258789,1660.97998046875,281.05999755859375,50.02000045776367,179.3699951171875,112.81999969482422,1669.0,286.489990234375,51.189998626708984,180.0,26132700.0,3614500.0,7504100.0,8073900.0,32467600.0
2019-03-13,113.00487518310547,1690.81005859375,288.9599914550781,49.67612838745117,179.36231994628906,114.5,1690.81005859375,288.9599914550781,51.02000045776367,181.7100067138672,115.0,1700.0,291.989990234375,51.09000015258789,183.3000030517578,113.77999877929688,1679.3499755859375,282.70001220703125,50.08000183105469,180.9199981689453,114.12999725341797,1683.0,283.8999938964844,50.97999954223633,182.25,35513800.0,3552000.0,6844700.0,10536300.0,31032500.0
2019-03-14,113.09369659423828,1686.219970703125,289.9599914550781,49.59823226928711,181.35621643066406,114.58999633789062,1686.219970703125,289.9599914550781,50.939998626708984,183.72999572753906,115.19999694824219,1702.0,295.3900146484375,52.08000183105469,184.10000610351562,114.33000183105469,1684.3399658203125,288.2900085449219,50.84000015258789,182.55999755859375,114.54000091552734,1691.199951171875,292.45001220703125,51.380001068115234,183.89999389648438,30763400.0,2946600.0,7103400.0,8048800.0,23579500.0
2019-03-15,114.39646911621094,1712.3599853515625,275.42999267578125,49.841651916503906,183.71533203125,115.91000366210938,1712.3599853515625,275.42999267578125,51.189998626708984,186.1199951171875,117.25,1718.800048828125,283.7200012207031,51.470001220703125,187.3300018310547,114.58999633789062,1693.1300048828125,274.3999938964844,50.97999954223633,183.74000549316406,115.33999633789062,1703.0,283.510009765625,51.290000915527344,184.85000610351562,54681100.0,7550900.0,14785500.0,8192400.0,39042900.0
2019-03-18,116.03478240966797,1742.1500244140625,269.489990234375,49.403507232666016,185.59080505371094,117.56999969482422,1742.1500244140625,269.489990234375,50.7400016784668,188.02000427246094,117.61000061035156,1750.0,278.04998779296875,51.25,188.38999938964844,116.05000305175781,1712.6300048828125,267.29998779296875,50.529998779296875,185.7899932861328,116.16999816894531,1712.699951171875,276.0,51.06999969482422,185.8000030517578,31207600.0,5429100.0,10281000.0,6415200.0,26219800.0
2019-03-19,116.1137466430664,1761.8499755859375,267.4700012207031,49.617706298828125,184.12005615234375,117.6500015258789,1761.8499755859375,267.4700012207031,50.959999084472656,186.52999877929688,118.44000244140625,1784.1600341796875,273.29998779296875,51.38999938964844,188.99000549316406,116.98999786376953,1753.510009765625,263.4599914550781,50.81999969482422,185.9199981689453,118.08999633789062,1753.510009765625,267.5,50.9900016784668,188.35000610351562,37588700.0,6364200.0,11800600.0,5606600.0,31646400.0
2019-03-20,115.98544311523438,1797.27001953125,273.6000061035156,48.556419372558594,185.72898864746094,117.5199966430664,1797.27001953125,273.6000061035156,49.869998931884766,188.16000366210938,118.75,1799.5,274.9700012207031,50.88999938964844,189.49000549316406,116.70999908447266,1767.030029296875,266.29998779296875,49.77000045776367,184.72999572753906,117.38999938964844,1769.93994140625,269.69000244140625,50.88999938964844,186.22999572753906,28113300.0,6265600.0,6908200.0,7753000.0,31035200.0
2019-03-21,118.65019226074219,1819.260009765625,274.0199890136719,48.975093841552734,192.56942749023438,120.22000122070312,1819.260009765625,274.0199890136719,50.29999923706055,195.08999633789062,120.81999969482422,1823.75,276.45001220703125,50.61000061035156,196.3300018310547,117.08999633789062,1787.280029296875,268.45001220703125,49.70000076293945,189.80999755859375,117.13999938964844,1796.260009765625,272.6000061035156,49.709999084472656,190.02000427246094,29854400.0,5767800.0,5947100.0,5128700.0,51034200.0
2019-03-22,115.52157592773438,1764.77001953125,264.5299987792969,48.449317932128906,188.58164978027344,117.05000305175781,1764.77001953125,264.5299987792969,49.7599983215332,191.0500030517578,119.58999633789062,1818.97998046875,272.79998779296875,50.2400016784668,197.69000244140625,117.04000091552734,1763.1099853515625,264.0,49.52000045776367,190.77999877929688,119.5,1810.1700439453125,272.5799865722656,50.040000915527344,195.33999633789062,33624500.0,6363000.0,8745600.0,5896200.0,42407700.0
2019-03-25,116.12362670898438,1774.260009765625,260.4200134277344,47.73854064941406,186.30148315429688,117.66000366210938,1774.260009765625,260.4200134277344,49.029998779296875,188.74000549316406,118.01000213623047,1782.6800537109375,263.17999267578125,50.040000915527344,191.97999572753906,116.31999969482422,1747.5,254.4600067138672,48.970001220703125,186.60000610351562,116.55999755859375,1757.7900390625,259.7099914550781,49.599998474121094,191.50999450683594,27067100.0,5103800.0,10215000.0,6454000.0,43845300.0
2019-03-26,116.37034606933594,1783.760009765625,267.7699890136719,47.796966552734375,184.37667846679688,117.91000366210938,1783.760009765625,267.7699890136719,49.09000015258789,186.7899932861328,118.70999908447266,1805.77001953125,270.260009765625,49.630001068115234,192.8800048828125,116.8499984741211,1773.3599853515625,264.42999267578125,48.68000030517578,184.5800018310547,118.62000274658203,1793.0,264.44000244140625,49.36000061035156,191.66000366210938,26097700.0,4865900.0,7350900.0,5321500.0,49800500.0
