Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,0.09000000357627869,0.08399999886751175,0.09000000357627869,0.09000000357627869,811,0.09000000357627869
2019-04-15,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,101,0.09000000357627869
2019-04-16,0.09000000357627869,0.08399999886751175,0.08399999886751175,0.08399999886751175,13102,0.08399999886751175
2019-04-17,0.09000000357627869,0.07800000160932541,0.09000000357627869,0.07800000160932541,23304,0.07800000160932541
2019-04-18,0.07500000298023224,0.05999999865889549,0.06499999761581421,0.06499999761581421,663948,0.06499999761581421
2019-04-22,0.07500000298023224,0.057500001043081284,0.057500001043081284,0.06499999761581421,451835,0.06499999761581421
2019-04-23,0.08995000272989273,0.06750000268220901,0.06750000268220901,0.07925000041723251,812578,0.07925000041723251
2019-04-24,0.0794999971985817,0.061000000685453415,0.07925000041723251,0.06989999860525131,779808,0.06989999860525131
2019-04-25,0.07000000029802322,0.061000000685453415,0.061000000685453415,0.06549999862909317,706219,0.06549999862909317
2019-04-26,0.07940000295639038,0.06599999964237213,0.07940000295639038,0.07450000196695328,39243,0.07450000196695328
2019-04-29,0.07500000298023224,0.05999999865889549,0.06610000133514404,0.06499999761581421,739330,0.06499999761581421
2019-04-30,0.07750000059604645,0.05550000071525574,0.06400000303983688,0.06304000318050385,507728,0.06304000318050385
2019-05-01,0.07810000330209732,0.06255999952554703,0.0649000033736229,0.07800000160932541,138726,0.07800000160932541
2019-05-02,0.08550000190734863,0.0560000017285347,0.07000000029802322,0.08275000005960464,904048,0.08275000005960464
2019-05-03,0.09000000357627869,0.07500000298023224,0.08550000190734863,0.07940000295639038,433413,0.07940000295639038
2019-05-06,0.09000000357627869,0.0794999971985817,0.0794999971985817,0.0820000022649765,318975,0.0820000022649765
2019-05-07,0.08474999666213989,0.0575999990105629,0.07604999840259552,0.06735000014305115,241925,0.06735000014305115
2019-05-08,0.07244999706745148,0.06350000202655792,0.0707399994134903,0.06350000202655792,99061,0.06350000202655792
2019-05-09,0.06949999928474426,0.06360000371932983,0.06939999759197235,0.06949999928474426,44472,0.06949999928474426
2019-05-10,0.0742499977350235,0.06800000369548798,0.06800000369548798,0.06989999860525131,67099,0.06989999860525131
2019-05-13,0.06650000065565109,0.05999999865889549,0.05999999865889549,0.0637499988079071,97620,0.0637499988079071
2019-05-14,0.07000000029802322,0.05999999865889549,0.06369999796152115,0.0697999969124794,221371,0.0697999969124794
2019-05-15,0.0697999969124794,0.054999999701976776,0.0697999969124794,0.061000000685453415,54249,0.061000000685453415
2019-05-16,0.06800000369548798,0.058880001306533813,0.061000000685453415,0.060100000351667404,75281,0.060100000351667404
2019-05-17,0.06364999711513519,0.06030000001192093,0.06364999711513519,0.06030000001192093,16615,0.06030000001192093
2019-05-20,0.0669500008225441,0.06355000287294388,0.0669500008225441,0.06355000287294388,1300,0.06355000287294388
2019-05-21,0.06485000252723694,0.060100000351667404,0.060100000351667404,0.06485000252723694,10300,0.06485000252723694
2019-05-22,0.061000000685453415,0.054999999701976776,0.05700000002980232,0.054999999701976776,59500,0.054999999701976776
2019-05-23,0.06094999983906746,0.03999999910593033,0.06094999983906746,0.04399999976158142,744570,0.04399999976158142
2019-05-24,0.0478999987244606,0.03700000047683716,0.0385500006377697,0.04769999906420708,728514,0.04769999906420708
2019-05-28,0.043800000101327896,0.032499998807907104,0.043800000101327896,0.042899999767541885,363579,0.042899999767541885
2019-05-29,0.0430000014603138,0.032600000500679016,0.0430000014603138,0.04050000011920929,227100,0.04050000011920929
2019-05-30,0.04242999851703644,0.03629999980330467,0.03629999980330467,0.04089999943971634,703500,0.04089999943971634
2019-05-31,0.04100000113248825,0.03849999979138374,0.03849999979138374,0.04100000113248825,45201,0.04100000113248825
2019-06-03,0.03999999910593033,0.029500000178813934,0.039250001311302185,0.029500000178813934,673094,0.029500000178813934
2019-06-04,0.039650000631809235,0.023000000044703484,0.03150000050663948,0.03400000184774399,1601728,0.03400000184774399
2019-06-05,0.05000000074505806,0.026000000536441803,0.05000000074505806,0.029899999499320984,794627,0.029899999499320984
2019-06-06,0.032999999821186066,0.020999999716877937,0.03200000151991844,0.03290000185370445,579478,0.03290000185370445
2019-06-07,0.03400000184774399,0.023499999195337296,0.026100000366568565,0.027400000020861626,773629,0.027400000020861626
2019-06-10,0.03189999982714653,0.02645000070333481,0.027400000020861626,0.02800000086426735,581168,0.02800000086426735
2019-06-11,0.04769999906420708,0.028999999165534973,0.029400000348687172,0.04769999906420708,508230,0.04769999906420708
2019-06-12,0.04699999839067459,0.028999999165534973,0.04699999839067459,0.028999999165534973,560731,0.028999999165534973
2019-06-13,0.03700000047683716,0.025100000202655792,0.03700000047683716,0.029899999499320984,526217,0.029899999499320984
2019-06-14,0.035999998450279236,0.023499999195337296,0.029500000178813934,0.035999998450279236,469561,0.035999998450279236
2019-06-17,0.03999999910593033,0.026000000536441803,0.035999998450279236,0.028999999165534973,249303,0.028999999165534973
2019-06-18,0.029500000178813934,0.024000000208616257,0.027000000700354576,0.026900000870227814,76246,0.026900000870227814
2019-06-19,0.026900000870227814,0.024960000067949295,0.024960000067949295,0.02500000037252903,570938,0.02500000037252903
2019-06-20,0.027000000700354576,0.025499999523162842,0.026499999687075615,0.027000000700354576,313215,0.027000000700354576
2019-06-21,0.027499999850988388,0.023000000044703484,0.02718999981880188,0.024000000208616257,419386,0.024000000208616257
2019-06-24,0.0272000003606081,0.023000000044703484,0.0272000003606081,0.026499999687075615,668500,0.026499999687075615
2019-06-25,0.02474999986588955,0.023000000044703484,0.02449999935925007,0.023499999195337296,273772,0.023499999195337296
2019-06-26,0.024000000208616257,0.020500000566244125,0.023000000044703484,0.02199999988079071,434140,0.02199999988079071
2019-06-27,0.023900000378489494,0.019999999552965164,0.019999999552965164,0.023900000378489494,496102,0.023900000378489494
2019-06-28,0.02500000037252903,0.02199999988079071,0.02459999918937683,0.023000000044703484,70115,0.023000000044703484
2019-07-01,0.023000000044703484,0.02250000089406967,0.02250000089406967,0.023000000044703484,61028,0.023000000044703484
2019-07-02,0.02280000038444996,0.020999999716877937,0.02239999920129776,0.020999999716877937,54878,0.020999999716877937
2019-07-03,0.022199999541044235,0.019999999552965164,0.020099999383091927,0.020099999383091927,575978,0.020099999383091927
2019-07-05,0.02280000038444996,0.019999999552965164,0.02280000038444996,0.019999999552965164,146500,0.019999999552965164
2019-07-08,0.020999999716877937,0.012000000104308128,0.020999999716877937,0.01899999938905239,685494,0.01899999938905239
2019-07-09,0.02250000089406967,0.017999999225139618,0.017999999225139618,0.020999999716877937,969185,0.020999999716877937
2019-07-10,0.02449999935925007,0.01899999938905239,0.020999999716877937,0.021469999104738235,212133,0.021469999104738235
2019-07-11,0.024900000542402267,0.019999999552965164,0.02449999935925007,0.019999999552965164,913493,0.019999999552965164
2019-07-12,0.024399999529123306,0.019899999722838402,0.024399999529123306,0.022199999541044235,315641,0.022199999541044235
2019-07-15,0.022299999371170998,0.020600000396370888,0.020999999716877937,0.022299999371170998,70825,0.022299999371170998
2019-07-16,0.027000000700354576,0.020999999716877937,0.027000000700354576,0.02590000070631504,64539,0.02590000070631504
2019-07-17,0.04699999839067459,0.02199999988079071,0.023499999195337296,0.04670000076293945,2526917,0.04670000076293945
2019-07-18,0.054999999701976776,0.02500000037252903,0.054999999701976776,0.03139999881386757,1806936,0.03139999881386757
2019-07-19,0.03099999949336052,0.026000000536441803,0.027499999850988388,0.03099999949336052,869342,0.03099999949336052
2019-07-22,0.043299999088048935,0.03099999949336052,0.031199999153614044,0.041999999433755875,703039,0.041999999433755875
2019-07-23,0.05000000074505806,0.03400000184774399,0.04349999874830246,0.04450000077486038,286917,0.04450000077486038
2019-07-24,0.04399999976158142,0.03799999877810478,0.04129999876022339,0.04399999976158142,169655,0.04399999976158142
2019-07-25,0.040800001472234726,0.03550000116229057,0.040800001472234726,0.03909999877214432,442753,0.03909999877214432
2019-07-26,0.040699999779462814,0.029999999329447746,0.039000000804662704,0.040699999779462814,614266,0.040699999779462814
2019-07-29,0.042899999767541885,0.03681999817490578,0.042899999767541885,0.039799999445676804,126007,0.039799999445676804
2019-07-30,0.03869999945163727,0.03400000184774399,0.03519999980926514,0.03830000013113022,291055,0.03830000013113022
2019-07-31,0.038100000470876694,0.026000000536441803,0.038100000470876694,0.026000000536441803,1765997,0.026000000536441803
2019-08-01,0.03849999979138374,0.025100000202655792,0.025100000202655792,0.03500000014901161,769537,0.03500000014901161
2019-08-02,0.029999999329447746,0.02710000053048134,0.029999999329447746,0.027499999850988388,408824,0.027499999850988388
2019-08-05,0.029999999329447746,0.02500000037252903,0.029999999329447746,0.02500000037252903,834378,0.02500000037252903
2019-08-06,0.025299999862909317,0.019999999552965164,0.02410000003874302,0.024900000542402267,541038,0.024900000542402267
2019-08-07,0.02800000086426735,0.02250000089406967,0.024900000542402267,0.024700000882148743,2298515,0.024700000882148743
2019-08-08,0.025499999523162842,0.019200000911951065,0.025499999523162842,0.020500000566244125,1477102,0.020500000566244125
2019-08-09,0.026000000536441803,0.017500000074505806,0.020500000566244125,0.026000000536441803,3030635,0.026000000536441803
2019-08-12,0.027000000700354576,0.019500000402331352,0.027000000700354576,0.020419999957084656,1284492,0.020419999957084656
2019-08-13,0.020999999716877937,0.019300000742077827,0.020500000566244125,0.020099999383091927,801315,0.020099999383091927
2019-08-14,0.01979999989271164,0.01850000023841858,0.019530000165104866,0.019500000402331352,743999,0.019500000402331352
2019-08-15,0.02500000037252903,0.018799999728798866,0.019500000402331352,0.021199999377131462,118256,0.021199999377131462
2019-08-16,0.02250000089406967,0.02019999921321869,0.02250000089406967,0.021460000425577164,199511,0.021460000425577164
2019-08-19,0.03350000083446503,0.019500000402331352,0.022749999538064003,0.03350000083446503,693946,0.03350000083446503
2019-08-20,0.03350000083446503,0.023499999195337296,0.029249999672174454,0.02500000037252903,1227419,0.02500000037252903
2019-08-21,0.02500000037252903,0.01795000024139881,0.02500000037252903,0.022379999980330467,2617992,0.022379999980330467
2019-08-22,0.021900000050663948,0.017999999225139618,0.0210999995470047,0.019999999552965164,4218076,0.019999999552965164
2019-08-23,0.02500000037252903,0.019200000911951065,0.019899999722838402,0.02500000037252903,794590,0.02500000037252903
2019-08-26,0.02449999935925007,0.017999999225139618,0.02449999935925007,0.01850000023841858,3167352,0.01850000023841858
2019-08-27,0.019999999552965164,0.016499999910593033,0.019999999552965164,0.016599999740719795,2035766,0.016599999740719795
2019-08-28,0.01899999938905239,0.017000000923871994,0.01899999938905239,0.017419999465346336,1174109,0.017419999465346336
2019-08-29,0.019899999722838402,0.016790000721812248,0.01850000023841858,0.01850000023841858,853644,0.01850000023841858
2019-08-30,0.01899999938905239,0.017000000923871994,0.018300000578165054,0.01889999955892563,521253,0.01889999955892563
2019-09-03,0.018400000408291817,0.016979999840259552,0.017999999225139618,0.017999999225139618,591452,0.017999999225139618
2019-09-04,0.01899999938905239,0.016100000590085983,0.017000000923871994,0.01899999938905239,765683,0.01899999938905239
2019-09-05,0.01899999938905239,0.01600000075995922,0.01899999938905239,0.01600000075995922,923365,0.01600000075995922
2019-09-06,0.017400000244379044,0.015949999913573265,0.01720000058412552,0.017000000923871994,702337,0.017000000923871994
2019-09-09,0.018400000408291817,0.01769999973475933,0.018400000408291817,0.01810000091791153,359000,0.01810000091791153
2019-09-10,0.018799999728798866,0.01600000075995922,0.018200000748038292,0.01600000075995922,649418,0.01600000075995922
2019-09-11,0.017000000923871994,0.014720000326633453,0.017000000923871994,0.014999999664723873,462220,0.014999999664723873
2019-09-12,0.016499999910593033,0.014999999664723873,0.014999999664723873,0.01600000075995922,1501993,0.01600000075995922
2019-09-13,0.019999999552965164,0.01510000042617321,0.019999999552965164,0.01510000042617321,2331070,0.01510000042617321
2019-09-16,0.01640000008046627,0.015200000256299973,0.015799999237060547,0.01640000008046627,645136,0.01640000008046627
2019-09-17,0.016899999231100082,0.014999999664723873,0.016899999231100082,0.014999999664723873,341849,0.014999999664723873
2019-09-18,0.015799999237060547,0.014299999922513962,0.014999999664723873,0.01489999983459711,339970,0.01489999983459711
2019-09-19,0.014779999852180481,0.013949999585747719,0.014299999922513962,0.014499999582767487,520075,0.014499999582767487
2019-09-20,0.015599999576807022,0.014100000262260437,0.01489999983459711,0.014499999582767487,5761626,0.014499999582767487
2019-09-23,0.014499999582767487,0.00930000003427267,0.014499999582767487,0.010400000028312206,5382715,0.010400000028312206
2019-09-24,0.011699999682605267,0.009999999776482582,0.009999999776482582,0.010999999940395355,1607400,0.010999999940395355
2019-09-25,0.012400000356137753,0.010200000368058681,0.011800000444054604,0.010200000368058681,1224714,0.010200000368058681
2019-09-26,0.011300000362098217,0.009999999776482582,0.010099999606609344,0.011099999770522118,1684012,0.011099999770522118
2019-09-27,0.010999999940395355,0.008999999612569809,0.010999999940395355,0.008999999612569809,2185278,0.008999999612569809
2019-09-30,0.009999999776482582,0.008500000461935997,0.009999999776482582,0.008999999612569809,3869496,0.008999999612569809
2019-10-01,0.009800000116229057,0.009700000286102295,0.009800000116229057,0.009700000286102295,239875,0.009700000286102295
2019-10-02,0.009700000286102295,0.008200000040233135,0.009700000286102295,0.008299999870359898,3040196,0.008299999870359898
2019-10-03,0.008750000037252903,0.006899999920278788,0.008750000037252903,0.007199999876320362,3045783,0.007199999876320362
2019-10-04,0.007439999841153622,0.006599999964237213,0.007199999876320362,0.007040000054985285,5408443,0.007040000054985285
2019-10-07,0.00989999994635582,0.006750000175088644,0.007300000172108412,0.00839999970048666,2569842,0.00839999970048666
2019-10-08,0.009200000204145908,0.0071000000461936,0.008999999612569809,0.007499999832361937,2634220,0.007499999832361937
2019-10-09,0.00800000037997961,0.006949999835342169,0.007899999618530273,0.007799999788403511,282336,0.007799999788403511
2019-10-10,0.00800000037997961,0.006500000134110451,0.00800000037997961,0.006500000134110451,1064504,0.006500000134110451
2019-10-11,0.007000000216066837,0.006200000178068876,0.007000000216066837,0.006500000134110451,604554,0.006500000134110451
2019-10-14,0.0066999997943639755,0.005900000222027302,0.0066999997943639755,0.006500000134110451,236610,0.006500000134110451
2019-10-15,0.006500000134110451,0.0052999998442828655,0.00570000009611249,0.006500000134110451,110075,0.006500000134110451
2019-10-16,0.006300000008195639,0.005400000140070915,0.005400000140070915,0.005799999926239252,1131339,0.005799999926239252
2019-10-17,0.005799999926239252,0.005799999926239252,0.005799999926239252,0.005799999926239252,0,0.005799999926239252
2019-10-18,0.009999999776482582,0.004999999888241291,0.009999999776482582,0.004999999888241291,1128258,0.004999999888241291
2019-10-21,0.005900000222027302,0.0038999998942017555,0.004999999888241291,0.0044999998062849045,2962365,0.0044999998062849045
2019-10-22,0.004999999888241291,0.0044999998062849045,0.004999999888241291,0.0044999998062849045,529375,0.0044999998062849045
2019-10-23,0.005499999970197678,0.004900000058114529,0.004999999888241291,0.005499999970197678,1498659,0.005499999970197678
2019-10-24,0.00559999980032444,0.0044999998062849045,0.00559999980032444,0.005400000140070915,2606717,0.005400000140070915
2019-10-25,0.007000000216066837,0.005400000140070915,0.005499999970197678,0.007000000216066837,4870657,0.007000000216066837
2019-10-28,0.008200000040233135,0.006200000178068876,0.0066999997943639755,0.00800000037997961,1311782,0.00800000037997961
2019-10-29,0.00800000037997961,0.004100000020116568,0.00800000037997961,0.00430000014603138,10852269,0.00430000014603138
2019-10-30,0.00559999980032444,0.00419999985024333,0.004900000058114529,0.00419999985024333,6225576,0.00419999985024333
2019-10-31,0.00430000014603138,0.003599999938160181,0.00430000014603138,0.004000000189989805,4477596,0.004000000189989805
2019-11-01,0.004000000189989805,0.002899999963119626,0.004000000189989805,0.003800000064074993,9178032,0.003800000064074993
2019-11-04,0.003800000064074993,0.003100000089034438,0.003800000064074993,0.003100000089034438,1813268,0.003100000089034438
2019-11-05,0.003700000001117587,0.003000000026077032,0.003700000001117587,0.0031999999191612005,10678248,0.0031999999191612005
2019-11-06,0.0032999999821186066,0.002199999988079071,0.0032999999821186066,0.0024999999441206455,13461011,0.0024999999441206455
2019-11-07,0.003000000026077032,0.0024999999441206455,0.0024999999441206455,0.0024999999441206455,4942265,0.0024999999441206455
2019-11-08,0.0026000000070780516,0.002199999988079071,0.0026000000070780516,0.0024999999441206455,2475603,0.0024999999441206455
2019-11-11,0.0025500000920146704,0.002300000051036477,0.0024999999441206455,0.002400000113993883,3251152,0.002400000113993883
2019-11-12,0.002400000113993883,0.0020000000949949026,0.002400000113993883,0.0020000000949949026,1441000,0.0020000000949949026
2019-11-13,0.002199999988079071,0.0019000000320374966,0.002199999988079071,0.0020000000949949026,3877978,0.0020000000949949026
2019-11-14,0.002099999925121665,0.0017000000225380063,0.0019000000320374966,0.0020000000949949026,5103950,0.0020000000949949026
2019-11-15,0.0027000000700354576,0.0017999999690800905,0.0019000000320374966,0.002400000113993883,1609177,0.002400000113993883
2019-11-18,0.0024999999441206455,0.002099999925121665,0.0024999999441206455,0.002199999988079071,824400,0.002199999988079071
2019-11-19,0.003000000026077032,0.0015999999595806003,0.002099999925121665,0.003000000026077032,1841583,0.003000000026077032
2019-11-20,0.00279999990016222,0.0017999999690800905,0.00279999990016222,0.0019000000320374966,1953632,0.0019000000320374966
2019-11-21,0.0020000000949949026,0.0019000000320374966,0.0020000000949949026,0.0019499999471008778,2005699,0.0019499999471008778
2019-11-22,0.0019000000320374966,0.0015999999595806003,0.0019000000320374966,0.0019000000320374966,2026659,0.0019000000320374966
2019-11-25,0.0017999999690800905,0.0013000000035390258,0.0017999999690800905,0.0013000000035390258,5147209,0.0013000000035390258
2019-11-26,0.0019000000320374966,0.0012000000569969416,0.0012000000569969416,0.00139999995008111,6442522,0.00139999995008111
2019-11-27,0.0020099999383091927,0.0012000000569969416,0.001500000013038516,0.001500000013038516,18517267,0.001500000013038516
2019-11-29,0.0024999999441206455,0.0020000000949949026,0.0020000000949949026,0.0023499999660998583,2201841,0.0023499999660998583
2019-12-02,0.002899999963119626,0.002300000051036477,0.0024999999441206455,0.002899999963119626,6224830,0.002899999963119626
2019-12-03,0.003000000026077032,0.0027000000700354576,0.002899999963119626,0.003000000026077032,3973337,0.003000000026077032
2019-12-04,0.0027000000700354576,0.0017000000225380063,0.0027000000700354576,0.0017000000225380063,8935448,0.0017000000225380063
2019-12-05,0.002300000051036477,0.0017000000225380063,0.0017000000225380063,0.002199999988079071,3982536,0.002199999988079071
2019-12-06,0.002400000113993883,0.0019000000320374966,0.002199999988079071,0.0020600000862032175,6267506,0.0020600000862032175
2019-12-09,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026,138327,0.0020000000949949026
2019-12-10,0.002300000051036477,0.0017999999690800905,0.0017999999690800905,0.0020200000144541264,252021,0.0020200000144541264
2019-12-11,0.0020200000144541264,0.0017500000540167093,0.0019499999471008778,0.0017999999690800905,2096039,0.0017999999690800905
2019-12-12,0.002099999925121665,0.0017999999690800905,0.002099999925121665,0.0020000000949949026,2044030,0.0020000000949949026
2019-12-13,0.002300000051036477,0.0017000000225380063,0.002300000051036477,0.0019000000320374966,2789626,0.0019000000320374966
2019-12-16,0.0017999999690800905,0.0012000000569969416,0.0017000000225380063,0.00139999995008111,18574376,0.00139999995008111
2019-12-17,0.001500000013038516,0.0013000000035390258,0.001500000013038516,0.001500000013038516,2661167,0.001500000013038516
2019-12-18,0.0017000000225380063,0.00139999995008111,0.001500000013038516,0.001500000013038516,3595798,0.001500000013038516
2019-12-19,0.001449999981559813,0.0010999999940395355,0.001449999981559813,0.0010999999940395355,14429089,0.0010999999940395355
2019-12-20,0.0012000000569969416,0.0010000000474974513,0.0010999999940395355,0.0010999999940395355,3006713,0.0010999999940395355
2019-12-23,0.0010999999940395355,0.0010499999625608325,0.0010499999625608325,0.0010999999940395355,8917000,0.0010999999940395355
2019-12-24,0.0012000000569969416,0.0010000000474974513,0.0012000000569969416,0.0010999999940395355,3385582,0.0010999999940395355
2019-12-26,0.0010400000028312206,0.0008999999845400453,0.0010000000474974513,0.0009500000160187483,4966427,0.0009500000160187483
